row_kind,route_id,operation_shape,semantic_id,public_source,owning_package,value_kind,value_domain,omission_semantics,applicability,lifecycle,state_support,evidence_source,evidence_strength,current_projection,gap_or_non_claim
feature,kimi-code.local-server,route-capability,feature.working-resource,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-kimi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-kimi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,kimi-code.local-server,session-lifecycle,feature.stream-reattachment,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-kimi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-kimi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,kimi-code.local-server,session-lifecycle,feature.provider-managed-recovery,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-kimi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-kimi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,kimi-code.local-server,session-lifecycle,feature.provider-session-archive,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-kimi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-kimi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,kimi-code.local-server,session-lifecycle,feature.provider-session-restore,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-kimi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-kimi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,kimi-code.local-server,route-capability,feature.owned-runtime-lifecycle,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-kimi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-kimi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,kimi-code.local-server,session-lifecycle,feature.persistent-session-posture,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-kimi,capability-state,matrix posture=Supported; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-kimi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"Persistence posture is lifecycle evidence, not a consumer default or composer control."
feature,kimi-code.local-server,route-capability,feature.prepared-facade,PreparedOperationEvidence; PreflightPlan,swallowtail-runtime; swallowtail-adapter-kimi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-kimi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"Prepared evidence is route-bound preparation authority, not the cohesive feature/control projection requested here."
feature,kimi-code.local-server,route-observation,feature.activity-observation,ObservableActivityProfile; ActivityEvent,swallowtail-runtime; swallowtail-adapter-kimi,observation,route-specific activity/event fidelity; no portable event payload,absent when route emits no event; no inference,exact route and operation; provider stream and adapter activity profile remain authoritative,post-open-observation-only,descriptor-only,crates/swallowtail-adapter-kimi/src/lib.rs; docs/guides/provider-route-matrix.md,runtime-export+route-matrix,ActivityProfile and route event stream; no cohesive projection,"Activity is observed output, not a selectable control or provider-effective option."
feature,kimi-platform.chat,model-catalogue,feature.model-catalogue,ModelCatalogEntry; NegotiatedSessionModelOptions where exposed,swallowtail-runtime; swallowtail-adapter-kimi-platform,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-kimi-platform/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"Catalogue observation is not model mutation authority, and route-wide catalogue evidence does not prove model applicability."
feature,kimi-platform.chat,structured-run,feature.structured-run,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-kimi-platform,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-kimi-platform/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,kimi-platform.chat,route-observation,feature.streaming-events,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-kimi-platform,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-kimi-platform/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,kimi-platform.chat,route-observation,feature.usage-evidence,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-kimi-platform,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-kimi-platform/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,kimi-platform.chat,route-capability,feature.output-token-limit,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-kimi-platform,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-kimi-platform/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,kimi-platform.chat,route-capability,feature.reasoning-selection,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-kimi-platform,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-kimi-platform/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,kimi-platform.chat,route-capability,feature.cancellation-or-interruption,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-kimi-platform,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-kimi-platform/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,kimi-platform.chat,route-capability,feature.prepared-facade,PreparedOperationEvidence; PreflightPlan,swallowtail-runtime; swallowtail-adapter-kimi-platform,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-kimi-platform/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"Prepared evidence is route-bound preparation authority, not the cohesive feature/control projection requested here."
feature,kimi-platform.chat,route-observation,feature.activity-observation,ObservableActivityProfile; ActivityEvent,swallowtail-runtime; swallowtail-adapter-kimi-platform,observation,route-specific activity/event fidelity; no portable event payload,absent when route emits no event; no inference,exact route and operation; provider stream and adapter activity profile remain authoritative,post-open-observation-only,descriptor-only,crates/swallowtail-adapter-kimi-platform/src/lib.rs; docs/guides/provider-route-matrix.md,runtime-export+route-matrix,ActivityProfile and route event stream; no cohesive projection,"Activity is observed output, not a selectable control or provider-effective option."
feature,oh-my-pi.rpc,model-catalogue,feature.model-catalogue,ModelCatalogEntry; NegotiatedSessionModelOptions where exposed,swallowtail-runtime; swallowtail-adapter-oh-my-pi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-oh-my-pi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"Catalogue observation is not model mutation authority, and route-wide catalogue evidence does not prove model applicability."
feature,oh-my-pi.rpc,structured-run,feature.structured-run,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-oh-my-pi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-oh-my-pi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,oh-my-pi.rpc,interactive-session,feature.interactive-session,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-oh-my-pi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-oh-my-pi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,oh-my-pi.rpc,route-observation,feature.streaming-events,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-oh-my-pi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-oh-my-pi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,oh-my-pi.rpc,route-observation,feature.usage-evidence,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-oh-my-pi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-oh-my-pi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,oh-my-pi.rpc,route-capability,feature.reasoning-selection,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-oh-my-pi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-oh-my-pi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,oh-my-pi.rpc,route-capability,feature.attachments,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-oh-my-pi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-oh-my-pi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,oh-my-pi.rpc,route-capability,feature.question-exchange,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-oh-my-pi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-oh-my-pi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,oh-my-pi.rpc,route-capability,feature.cancellation-or-interruption,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-oh-my-pi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-oh-my-pi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,oh-my-pi.rpc,route-capability,feature.working-resource,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-oh-my-pi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-oh-my-pi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,oh-my-pi.rpc,route-capability,feature.prepared-facade,PreparedOperationEvidence; PreflightPlan,swallowtail-runtime; swallowtail-adapter-oh-my-pi,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-oh-my-pi/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"Prepared evidence is route-bound preparation authority, not the cohesive feature/control projection requested here."
feature,oh-my-pi.rpc,route-observation,feature.activity-observation,ObservableActivityProfile; ActivityEvent,swallowtail-runtime; swallowtail-adapter-oh-my-pi,observation,route-specific activity/event fidelity; no portable event payload,absent when route emits no event; no inference,exact route and operation; provider stream and adapter activity profile remain authoritative,post-open-observation-only,descriptor-only,crates/swallowtail-adapter-oh-my-pi/src/lib.rs; docs/guides/provider-route-matrix.md,runtime-export+route-matrix,ActivityProfile and route event stream; no cohesive projection,"Activity is observed output, not a selectable control or provider-effective option."
feature,ollama.attached,model-catalogue,feature.model-catalogue,ModelCatalogEntry; NegotiatedSessionModelOptions where exposed,swallowtail-runtime; swallowtail-adapter-ollama,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-ollama/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"Catalogue observation is not model mutation authority, and route-wide catalogue evidence does not prove model applicability."
feature,ollama.attached,structured-run,feature.structured-run,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-ollama,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-ollama/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,ollama.attached,interactive-session,feature.interactive-session,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-ollama,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-ollama/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,ollama.attached,route-observation,feature.streaming-events,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-ollama,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-ollama/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,ollama.attached,route-observation,feature.usage-evidence,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-ollama,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-ollama/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,ollama.attached,route-capability,feature.output-token-limit,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-ollama,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-ollama/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,ollama.attached,route-capability,feature.reasoning-selection,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-ollama,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-ollama/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,ollama.attached,route-capability,feature.structured-output,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-ollama,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-ollama/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,ollama.attached,route-capability,feature.cancellation-or-interruption,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-ollama,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-ollama/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,ollama.attached,route-capability,feature.prepared-facade,PreparedOperationEvidence; PreflightPlan,swallowtail-runtime; swallowtail-adapter-ollama,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-ollama/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"Prepared evidence is route-bound preparation authority, not the cohesive feature/control projection requested here."
feature,ollama.attached,route-observation,feature.activity-observation,ObservableActivityProfile; ActivityEvent,swallowtail-runtime; swallowtail-adapter-ollama,observation,route-specific activity/event fidelity; no portable event payload,absent when route emits no event; no inference,exact route and operation; provider stream and adapter activity profile remain authoritative,post-open-observation-only,descriptor-only,crates/swallowtail-adapter-ollama/src/lib.rs; docs/guides/provider-route-matrix.md,runtime-export+route-matrix,ActivityProfile and route event stream; no cohesive projection,"Activity is observed output, not a selectable control or provider-effective option."
feature,codex.app-server,model-catalogue,feature.model-catalogue,ModelCatalogEntry; NegotiatedSessionModelOptions where exposed,swallowtail-runtime; swallowtail-adapter-codex,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-codex/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"Catalogue observation is not model mutation authority, and route-wide catalogue evidence does not prove model applicability."
feature,codex.app-server,structured-run,feature.structured-run,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-codex,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-codex/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,codex.app-server,interactive-session,feature.interactive-session,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-codex,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-codex/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,codex.app-server,route-observation,feature.streaming-events,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-codex,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-codex/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
